20240821 141100;19898;19904.5;19891.25;19904.5;2390
20240821 141200;19904.5;19911.5;19902.5;19906;3790
20240821 141300;19906;19909.25;19896.5;19908.75;2945
20240821 141400;19908.75;19911.5;19898;19901.5;2727
20240821 141500;19901;19902.75;19854;19867.5;10676
20240821 141600;19867.75;19869;19837.25;19846.5;10561
20240821 141700;19846.75;19871.5;19841;19869;6148
20240821 141800;19868.75;19876.5;19860.5;19872.5;4349
20240821 141900;19872.75;19881.5;19866.75;19878.75;4486
20240821 142000;19879;19902.25;19878;19898.25;7285
20240821 142100;19898.25;19906.75;19896;19902;4030
20240821 142200;19902.25;19906.25;19895.25;19901;2672
20240821 142300;19901.5;19903.25;19892.75;19899;3288
20240821 142400;19899.25;19899.75;19886;19892.75;3869
20240821 142500;19892.5;19899;19886.75;19889;3716
20240821 142600;19889.25;19890.5;19872;19878;5617
20240821 142700;19878;19884.5;19868;19878.25;4635
20240821 142800;19878;19886.25;19872;19881.75;3359
20240821 142900;19883;19895;19879.75;19887.25;4389
20240821 143000;19886.75;19890.25;19873.75;19874.75;2940
20240821 143100;19875.25;19883.75;19874.5;19879.25;2342
20240821 143200;19879.5;19886.25;19874;19883.75;2220
20240821 143300;19882.5;19885.5;19834.25;19860.75;10945
20240821 143400;19860.5;19871;19846.25;19870;6306
20240821 143500;19870;19876.25;19866.5;19871.75;3567
20240821 143600;19871.5;19881.5;19864;19869.25;3841
20240821 143700;19869.25;19938.25;19865.5;19935.5;15738
20240821 143800;19935;19944;19922.25;19936;8331
20240821 143900;19936;19938;19926.75;19931.25;4280
20240821 144000;19931;19933;19919;19931.75;4999
20240821 144100;19931.5;19952.5;19930;19946.25;8001
20240821 144200;19946;19965.25;19945.75;19964.75;6828
20240821 144300;19965;19980.5;19964.75;19977.75;7144
20240821 144400;19978;19982;19971.75;19976;4296
20240821 144500;19976.25;19981.25;19961.75;19966;5200
20240821 144600;19967;19973.5;19965.75;19971.5;3551
20240821 144700;19971.75;19980.75;19968;19975.75;2874
20240821 144800;19975;19977.5;19947.75;19952;5654
20240821 144900;19951.5;19953.5;19915;19925;9800
20240821 145000;19924.5;19926.5;19907.75;19911;5805
20240821 145100;19910.75;19915.75;19858.5;19866.5;14618
20240821 145200;19866.25;19868.75;19846.75;19859.75;8105
20240821 145300;19859.75;19861.75;19806.5;19828.5;11565
20240821 145400;19828.25;19843.5;19821.25;19836.25;6093
20240821 145500;19835.5;19839.75;19811.75;19814.5;5916
20240821 145600;19814.75;19827;19803.25;19811;7644
20240821 145700;19810.75;19825.25;19806.25;19822.25;4402
20240821 145800;19822;19834.5;19817.5;19832.75;4286
20240821 145900;19833.25;19849.75;19828.75;19841;6081
20240821 150000;19841;19844.75;19833.75;19834.5;2999
20240821 150100;19834.25;19837.5;19825.5;19830;4193
20240821 150200;19830.5;19831.25;19801.5;19826.5;7246
20240821 150300;19826.5;19832.5;19812.75;19824.5;4471
20240821 150400;19824;19839.75;19818.75;19839.25;3598
20240821 150500;19839.5;19851;19835;19850.25;4424
20240821 150600;19850;19860.25;19848;19851.75;5116
20240821 150700;19851.5;19858.75;19850;19855.25;2354
20240821 150800;19855.25;19867.5;19847.75;19851.5;4365
20240821 150900;19851;19856.5;19844;19848.75;2836
20240821 151000;19849.5;19858.5;19847.25;19858.5;2063
20240821 151100;19857.5;19873;19854.25;19869.5;3958
20240821 151200;19869.25;19887;19868;19882.75;5435
20240821 151300;19882.5;19886.75;19877.25;19879.75;2714
20240821 151400;19879.75;19891.5;19875.5;19881;4365
20240821 151500;19880;19887.75;19874.5;19886.25;2208
20240821 151600;19886.25;19893.5;19884;19888.25;2858
20240821 151700;19888.5;19894.5;19876;19883;3262
20240821 151800;19883;19886;19878.25;19878.75;1914
20240821 151900;19878.75;19888;19875.25;19878.75;2465
20240821 152000;19879.25;19881;19866.25;19873;3674
20240821 152100;19873;19880.5;19869.5;19876;2497
20240821 152200;19877;19880;19867.5;19871.5;1851
20240821 152300;19871.5;19873.5;19864.5;19873.25;2058
20240821 152400;19872.5;19872.5;19863.25;19865.75;1878
20240821 152500;19866.25;19870.75;19856.75;19864;3183
20240821 152600;19863.75;19869;19856.25;19866;2130
20240821 152700;19866.5;19877;19863.25;19864;3087
20240821 152800;19864.5;19873.5;19861.5;19871.75;1523
20240821 152900;19871.25;19877.5;19867.25;19868.5;1940
20240821 153000;19869.25;19870.5;19860;19866.25;2120
20240821 153100;19867.25;19867.75;19854.25;19860;2838
20240821 153200;19859.5;19865.5;19853;19860.5;2139
20240821 153300;19860.5;19863.5;19854.25;19858.25;1388
20240821 153400;19858.5;19861.75;19851.25;19860.75;2088
20240821 153500;19861.25;19863;19843;19845.75;3009
20240821 153600;19845.75;19857;19845;19852;2119
20240821 153700;19851.75;19871.5;19850;19869.25;3000
20240821 153800;19868.75;19871;19861.25;19862.5;2417
20240821 153900;19862.5;19865;19853.75;19858;2001
20240821 154000;19858;19861;19854;19857.5;1112
20240821 154100;19857;19859.5;19850;19854.5;1376
20240821 154200;19855;19859.25;19847.25;19857;1590
20240821 154300;19857;19857.5;19841.5;19845.75;2303
20240821 154400;19845.75;19852.5;19838;19840.5;2156
20240821 154500;19840;19854;19838.75;19852;1899
20240821 154600;19852.5;19867.25;19850.75;19866.25;2865
20240821 154700;19866.25;19869;19854.5;19855.75;2167
20240821 154800;19855.75;19857;19845;19848.5;2118
20240821 154900;19849;19849.75;19843.25;19846.25;1626
20240821 155000;19847.25;19849.25;19831.25;19834;2851
20240821 155100;19834;19841;19827.25;19833;3388
20240821 155200;19833.75;19834.25;19815.75;19822.25;3836
20240821 155300;19822.75;19825.75;19812.5;19823.5;2573
20240821 155400;19823.25;19834.5;19819.5;19828.5;2341
20240821 155500;19828;19836.25;19827.5;19833;1556
20240821 155600;19832.5;19833.5;19825.75;19828.75;1414
20240821 155700;19828.75;19829.5;19817.5;19822.5;2060
20240821 155800;19822.75;19825.5;19811.25;19817.5;2518
20240821 155900;19818.25;19820;19810.25;19814.25;1675
20240821 160000;19814;19827.25;19813.75;19824.75;1875
20240821 160100;19824.25;19824.75;19808.5;19812.75;2606
20240821 160200;19812.75;19816;19804.25;19808.75;2221
20240821 160300;19809.25;19812;19774.5;19775;8589
20240821 160400;19775;19789.75;19771.25;19782.25;5394
20240821 160500;19782.25;19788;19775.5;19781.75;2734
20240821 160600;19781.5;19792.75;19780.75;19786.75;3028
20240821 160700;19786.5;19800;19785.5;19798.25;2933
20240821 160800;19798;19799.5;19791.5;19795;1671
20240821 160900;19794.75;19806.5;19794.5;19800.25;2468
20240821 161000;19800.25;19803.75;19797.25;19800;1401
20240821 161100;19800.25;19814.5;19797.75;19812.5;2399
20240821 161200;19812.75;19816.5;19810;19815;2595
20240821 161300;19815;19819.75;19807.75;19813.75;2608
20240821 161400;19813.75;19815.5;19807.5;19813.75;1134
20240821 161500;19814;19815.5;19809.5;19813.75;1245
20240821 161600;19813.25;19819.25;19810.25;19810.75;1471
20240821 161700;19810;19821.25;19809.5;19817;1356
20240821 161800;19818;19819;19810.75;19814.5;916
20240821 161900;19814.25;19821;19811;19818.25;1069
20240821 162000;19818.25;19833;19815.75;19830;3286
20240821 162100;19830;19840.25;19828.5;19836.25;3367
20240821 162200;19835.75;19842;19832.75;19840.5;1804
20240821 162300;19840.25;19841.75;19832.5;19840;1448
20240821 162400;19840;19841.75;19834.5;19836.25;1065
20240821 162500;19836.5;19840.25;19833;19839;1182
20240821 162600;19839.5;19842.5;19835.5;19838;1234
20240821 162700;19838;19842.25;19835.25;19840.5;874
20240821 162800;19840.75;19846.5;19836.5;19837;1908
20240821 162900;19837.25;19839;19833.5;19837.5;1060
20240821 163000;19837.25;19842;19837;19840.75;781
20240821 163100;19841;19848.75;19838.5;19847.25;2046
20240821 163200;19847;19847.25;19836.75;19837.25;1366
20240821 163300;19837.5;19845.25;19837.25;19844;934
20240821 163400;19843.75;19851;19836.75;19848.5;1620
20240821 163500;19848.5;19851.75;19844.25;19847.25;1117
20240821 163600;19847.25;19853.75;19847.25;19850.5;1287
20240821 163700;19851;19852.5;19841;19843.5;1414
20240821 163800;19843.25;19851;19842.5;19848;916
20240821 163900;19847.75;19854.5;19844;19851.25;1624
20240821 164000;19851.25;19854.75;19848.5;19850.5;905
20240821 164100;19850.25;19852.75;19844.25;19848.75;995
20240821 164200;19849;19850.5;19845.75;19848.75;513
20240821 164300;19848.5;19858.5;19848.5;19856.25;1802
20240821 164400;19856;19861.25;19854;19858.75;1208
20240821 164500;19858.75;19859.75;19856.5;19856.75;949
20240821 164600;19857;19863;19853.75;19858.25;1502
20240821 164700;19858.25;19863.5;19858.25;19859.5;1116
20240821 164800;19859.5;19862;19856;19858.25;897
20240821 164900;19858.75;19860;19856;19858;618
20240821 165000;19858.5;19859;19852.5;19858;1191
20240821 165100;19857.5;19861.5;19857.25;19857.5;747
20240821 165200;19858;19861.5;19851;19861;1279
20240821 165300;19860.75;19862;19854.25;19857.75;745
20240821 165400;19858;19858.75;19849.5;19853.75;1533
20240821 165500;19854;19865;19852.75;19862.25;1482
20240821 165600;19862;19864.25;19858.25;19860.5;760
20240821 165700;19860.5;19860.5;19854.75;19857.5;872
20240821 165800;19857.75;19863;19856.5;19862.25;635
20240821 165900;19862.5;19875.75;19859.25;19874.5;2729
20240821 170000;19874.25;19879.5;19869.5;19870.5;2700
20240821 170100;19870.75;19874;19863;19865;1780
20240821 170200;19865.25;19875;19863.5;19873.5;1257
20240821 170300;19873;19880.5;19873;19878.25;1979
20240821 170400;19878;19881.5;19875;19880.75;1039
20240821 170500;19881;19883.5;19878;19882;1275
20240821 170600;19881.75;19882.5;19867.75;19869.75;2236
20240821 170700;19870.25;19873.75;19868;19870.25;850
20240821 170800;19870.25;19870.5;19861.5;19862;1764
20240821 170900;19862.5;19869;19862.5;19864;980
20240821 171000;19864.5;19866.75;19861.25;19864;996
20240821 171100;19864.25;19868.5;19857.75;19867.5;1462
20240821 171200;19866.75;19869.25;19863.25;19865.75;678
20240821 171300;19866;19867;19862;19864.5;509
20240821 171400;19864.5;19869.75;19862.25;19868.5;644
20240821 171500;19868.5;19869.75;19862.25;19864;1003
20240821 171600;19863.75;19868;19858.75;19863.5;891
20240821 171700;19863.5;19865.5;19861.5;19864.75;522
20240821 171800;19865.5;19865.5;19862;19863.25;359
20240821 171900;19864;19865.75;19855.75;19858.5;1255
20240821 172000;19858.5;19863.5;19857.25;19859.75;942
20240821 172100;19860;19864;19854.75;19856.75;1103
20240821 172200;19856.5;19863;19855.25;19862.25;1028
20240821 172300;19861.75;19865.75;19860.5;19863;920
20240821 172400;19862.75;19862.75;19854.5;19857.75;1086
20240821 172500;19857.75;19862.25;19857.25;19860.75;699
20240821 172600;19861;19863;19857.25;19860.75;756
20240821 172700;19861.25;19862.25;19858;19861.25;380
20240821 172800;19861.25;19867.25;19861.25;19865.75;977
20240821 172900;19865.75;19866;19861;19862.25;642
20240821 173000;19862.75;19862.75;19856;19857;976
20240821 173100;19857;19868;19856.25;19865.25;1329
20240821 173200;19865.5;19869.25;19862.5;19868.25;844
20240821 173300;19869;19871;19860;19862.5;1759
20240821 173400;19862.75;19866;19862;19865.5;665
20240821 173500;19866;19872.25;19866;19868;1212
20240821 173600;19868.25;19869;19863;19866.25;724
20240821 173700;19866;19866.75;19857.5;19860.75;1356
20240821 173800;19860;19869.75;19859.5;19869.5;642
20240821 173900;19869;19874;19868;19874;1290
20240821 174000;19874;19875.25;19871.75;19874.25;807
20240821 174100;19874.5;19874.5;19865.75;19867;1100
20240821 174200;19867;19871.75;19866.5;19869;565
20240821 174300;19869.25;19869.5;19860.25;19861.25;1007
20240821 174400;19861;19869.25;19859.5;19864.25;1141
20240821 174500;19864.25;19869.25;19863.25;19866;458
20240821 174600;19866.5;19869.25;19866;19867.5;496
20240821 174700;19866.5;19870.5;19865.5;19868.5;791
20240821 174800;19869.25;19876.5;19869.25;19873;1140
20240821 174900;19872.75;19885.5;19872.75;19878;2473
20240821 175000;19877.75;19884.25;19877;19881.5;1051
20240821 175100;19881.75;19889.25;19881.25;19883.75;1691
20240821 175200;19884.25;19890.75;19883.25;19887;1205
20240821 175300;19887.25;19888;19883.75;19886.75;908
20240821 175400;19887;19889.5;19883.75;19887.75;794
20240821 175500;19888.25;19891.5;19885;19891.5;934
20240821 175600;19891;19895.25;19888.5;19889;1347
20240821 175700;19889;19890.75;19884.75;19888.75;842
20240821 175800;19888.75;19894.75;19886.75;19891;674
20240821 175900;19890.75;19893.75;19888;19893;474
20240821 180000;19893;19901;19892.5;19893.5;1693
20240821 180100;19893.75;19935.5;19893.75;19934.5;6675
20240821 180200;19935;19936.75;19910;19914.75;4819
20240821 180300;19915;19917.5;19887.25;19894.25;4349
20240821 180400;19894.5;19907.75;19894;19904;2955
20240821 180500;19904.75;19909.5;19896.5;19901.75;1966
20240821 180600;19902.5;19905;19878.25;19893;4582
20240821 180700;19892.5;19900.25;19886.75;19900;2252
20240821 180800;19899.75;19913;19894.5;19912.5;2936
20240821 180900;19912.5;19913.25;19898;19901.5;2293
20240821 181000;19901.75;19904;19890.25;19895.75;2119
20240821 181100;19895.5;19909.75;19895;19901.75;2034
20240821 181200;19902.25;19905;19896.25;19900.75;1248
20240821 181300;19900.75;19901.25;19886.25;19891;2466
20240821 181400;19891.25;19894.75;19886.25;19893.5;1283
20240821 181500;19893.75;19900.5;19893.25;19898;1351
20240821 181600;19898;19907;19892;19901.75;2033
20240821 181700;19902.5;19908;19898.75;19902.25;1387
20240821 181800;19902.75;19905;19897.75;19899.25;876
20240821 181900;19899.75;19901;19892;19898.5;1188
20240821 182000;19899;19907.25;19899;19903.5;1191
20240821 182100;19903.5;19908;19900.25;19906;983
20240821 182200;19905.75;19909;19899.25;19902.5;1051
20240821 182300;19903.25;19906.25;19897.75;19899.5;891
20240821 182400;19899.75;19908;19898.75;19907.75;778
20240821 182500;19907.25;19910.75;19905.25;19907.5;1112
20240821 182600;19908.75;19923.25;19908.75;19919.5;4122
20240821 182700;19919;19920.25;19914.25;19919.75;1103
20240821 182800;19919.75;19924.5;19917.25;19920.75;1421
20240821 182900;19920.5;19930.25;19918.75;19927.75;2480
20240821 183000;19928.25;19933.25;19921;19932.75;2051
20240821 183100;19932.5;19950.5;19931;19949.75;5043
20240821 183200;19949.5;19949.5;19942;19945.75;2503
20240821 183300;19945.75;19953;19944.75;19950.75;2109
20240821 183400;19950.75;19951.25;19945;19946;1712
20240821 183500;19945.75;19946.75;19941.75;19943.75;1262
20240821 183600;19943.25;19943.5;19908;19912;5891
20240821 183700;19912;19923.75;19909.25;19923.5;3026
20240821 183800;19923.5;19926.5;19920.75;19922.75;1557
20240821 183900;19922.5;19923;19889.25;19896.5;4652
20240821 184000;19896.75;19909.75;19895.25;19904.25;2814
20240821 184100;19904.5;19909;19896;19904;2318
20240821 184200;19903.5;19907.5;19893.25;19901.5;2273
20240821 184300;19901.25;19902;19894;19897;1374
20240821 184400;19897;19904.75;19895;19904.5;1360
20240821 184500;19904.5;19904.5;19896.25;19898.25;1306
20240821 184600;19898.5;19899.75;19882.25;19888.25;4023
20240821 184700;19888.75;19900;19887.75;19898.5;1772
20240821 184800;19898.25;19902;19893.25;19900;1553
20240821 184900;19899.5;19904.25;19896.75;19898.25;1513
20240821 185000;19899;19902;19896.25;19897.75;1180
20240821 185100;19898;19907.25;19895;19905.75;1753
20240821 185200;19905.5;19916.5;19902.75;19914;2535
20240821 185300;19914;19918.5;19910;19916.5;1595
20240821 185400;19916.25;19918.75;19912.5;19915.75;983
20240821 185500;19916;19918.25;19911.5;19915;1075
20240821 185600;19915;19918;19911.75;19914;1030
20240821 185700;19914;19914.75;19899.5;19910.75;2817
20240821 185800;19910.5;19912.5;19907.25;19910;804
20240821 185900;19910.25;19916.5;19909.25;19911.75;1214
20240821 190000;19911.5;19913.75;19901.5;19904.5;1412
20240821 190100;19904.25;19911;19897.75;19898.25;2230
20240821 190200;19899;19900.25;19889.25;19891.25;2720
20240821 190300;19890.75;19894;19879.25;19891;2928
20240821 190400;19891.25;19895.25;19883.75;19884;1876
20240821 190500;19884.75;19885.75;19873.5;19882;2970
20240821 190600;19882.25;19886.75;19878;19885.5;1592
20240821 190700;19886.5;19888.75;19876.5;19885.5;1813
20240821 190800;19885.5;19885.5;19875.75;19876.5;1227
20240821 190900;19877.25;19882.5;19875.25;19875.5;1125
20240821 191000;19875.25;19877;19858.25;19868;4911
20240821 191100;19868;19882.5;19867.5;19881;2577
20240821 191200;19881;19884;19871.75;19875.75;2037
20240821 191300;19876;19877;19869.5;19871.5;1313
20240821 191400;19871.5;19876.5;19867.75;19868;1351
20240821 191500;19868.25;19874;19868.25;19869.25;1077
20240821 191600;19869.5;19870.75;19855;19870.75;3497
20240821 191700;19870.5;19872.5;19864.75;19870;1397
20240821 191800;19870.25;19870.25;19862;19864.25;1066
20240821 191900;19864.25;19868.5;19860.25;19862;1015
20240821 192000;19862;19863;19856.5;19860;1349
20240821 192100;19859.5;19861.25;19839.5;19852;4339
20240821 192200;19852.25;19853.75;19844;19851.25;1445
20240821 192300;19851.25;19851.25;19832.5;19841.5;3250
20240821 192400;19841.25;19843;19837;19838.5;1808
20240821 192500;19838;19855;19836.25;19854;2424
20240821 192600;19854;19863;19851.25;19861;2181
20240821 192700;19861;19870.75;19861;19865.75;2389
20240821 192800;19866.25;19867.25;19863.25;19864.5;829
20240821 192900;19864.5;19871.5;19864.25;19869.25;1304
20240821 193000;19869;19876;19867.75;19871.5;1677
20240821 193100;19871.5;19872.5;19866.25;19868.75;1712
20240821 193200;19869;19875.5;19867.25;19874.5;1092
20240821 193300;19874.5;19874.75;19863.5;19867.75;1560
20240821 193400;19867.5;19876.25;19867.25;19875;1313
20240821 193500;19875;19875.5;19870.25;19873.25;769
20240821 193600;19873.25;19879;19869;19872.75;1702
20240821 193700;19872.5;19876.5;19867.75;19871.5;1269
20240821 193800;19871.25;19871.25;19863.5;19865;1224
20240821 193900;19864.75;19867.25;19861.5;19865;1179
20240821 194000;19865.25;19876;19865.25;19875.25;1242
20240821 194100;19874.75;19878.5;19870;19873.75;1576
20240821 194200;19874.25;19875;19864.25;19865.5;1500
20240821 194300;19865.75;19872.25;19864;19867.75;979
20240821 194400;19867.25;19868.5;19854.25;19859.75;1861
20240821 194500;19859.75;19866;19859;19863.5;1249
20240821 194600;19863.25;19870.25;19860.25;19860.5;1561
20240821 194700;19860.5;19870;19860.5;19867.25;1004
20240821 194800;19867.5;19875.5;19866.75;19872;1420
20240821 194900;19872.5;19880;19870.5;19879;1350
20240821 195000;19878.5;19886.25;19872.25;19882.25;2197
20240821 195100;19882.25;19896;19880.75;19888;3524
20240821 195200;19888.75;19894.5;19886;19890.25;2102
20240821 195300;19890.5;19899.5;19886.5;19895.75;2336
20240821 195400;19896;19903.5;19884.25;19892.25;3093
20240821 195500;19892.5;19915;19892.5;19912.25;3460
20240821 195600;19911.75;19923;19909.25;19910.75;4134
20240821 195700;19910.5;19915.25;19905.25;19909.5;2315
20240821 195800;19909;19914;19902.25;19912;1973
20240821 195900;19912.5;19916;19906;19910;1877
20240821 200000;19910;19916.5;19902.25;19906;5349
20240821 200100;19906;19916.25;19901.75;19911;2789
20240821 200200;19911;19922.75;19910.5;19920;1693
20240821 200300;19920;19922.25;19914.25;19917.5;715
20240821 200400;19917.25;19917.5;19909.5;19910;556
20240821 200500;19910;19914.25;19907.75;19910.75;393
20240821 200600;19910.25;19915.5;19908.75;19913;507
20240821 200700;19913;19918;19912.75;19914.75;344
20240821 200800;19914.25;19914.5;19907;19908.5;516
20240821 200900;19908;19910;19906;19907.75;424
20240821 201000;19907.75;19912;19889.75;19890;1304
20240821 201100;19889.75;19904.25;19881.25;19903.5;1937
20240821 201200;19903.75;19919.75;19903.25;19916.5;1468
20240821 201300;19916.5;19917.5;19912.5;19914;465
20240821 201400;19913.5;19917.5;19912.5;19914.5;412
20240821 201500;19914.25;19915;19912.5;19914.25;316
20240821 201600;19914.5;19918.75;19906.25;19908;566
20240821 201700;19907.25;19908.25;19899.5;19905.5;701
20240821 201800;19905.25;19914.25;19905;19914.25;394
20240821 201900;19914;19917.5;19913.25;19914.25;264
20240821 202000;19914.75;19916.75;19912;19914;183
20240821 202100;19914;19922;19913;19921.25;547
20240821 202200;19921.5;19926.25;19920.5;19923.25;487
20240821 202300;19923.25;19923.75;19917.25;19919.75;363
20240821 202400;19919.5;19920.25;19917;19918.5;174
20240821 202500;19918;19918.25;19915.25;19917.5;147
20240821 202600;19917.5;19918.5;19912.75;19914;248
20240821 202700;19914;19916;19912.5;19914.5;242
20240821 202800;19914.75;19915.75;19912;19914.25;78
20240821 202900;19913.25;19915.5;19913;19913.75;63
20240821 203000;19914;19915.25;19913.25;19914;60
20240821 203100;19913.5;19916.75;19913.25;19916.25;209
20240821 203200;19916.25;19920;19916;19918.5;196
20240821 203300;19918.5;19921;19917.5;19920.25;130
20240821 203400;19920;19921;19917.5;19918.75;84
20240821 203500;19918.75;19919.75;19915.75;19917.5;198
20240821 203600;19917.75;19918;19914.25;19916;208
20240821 203700;19915.75;19919;19915.25;19918.25;90
20240821 203800;19918;19918.5;19915.25;19915.25;49
20240821 203900;19916;19917;19914.5;19916.5;63
20240821 204000;19917.5;19922.25;19917.25;19921.75;154
20240821 204100;19921.75;19923.75;19919.5;19923;260
20240821 204200;19922;19923.75;19921.5;19922.75;167
20240821 204300;19922.5;19922.75;19918;19919.75;375
20240821 204400;19919.75;19922.25;19919.25;19920.25;298
20240821 204500;19920.25;19920.5;19917;19917.25;424
20240821 204600;19916.75;19917.25;19913.5;19916;487
20240821 204700;19916.25;19917.5;19913.25;19914;165
20240821 204800;19914;19915.5;19912.75;19912.75;131
20240821 204900;19914.75;19915.75;19914.5;19914.75;69
20240821 205000;19915;19915.25;19912.75;19913.5;91
20240821 205100;19913.25;19918.25;19912.5;19918.25;185
20240821 205200;19918.25;19920.75;19917.75;19918.75;119
20240821 205300;19918.25;19919.25;19917;19919.25;43
20240821 205400;19919.75;19921;19918.25;19918.25;61
20240821 205500;19918.75;19920.25;19918.25;19919;108
20240821 205600;19919.5;19919.75;19917;19918.75;150
20240821 205700;19918.5;19923.5;19917.75;19922.25;223
20240821 205800;19921.5;19922;19920;19920.25;56
20240821 205900;19920.5;19922.25;19919.25;19920;82
20240821 210000;19920;19921.5;19915.75;19915.75;266
20240821 220100;19917.75;19925;19917.75;19921.5;958
20240821 220200;19920.75;19924.5;19919.25;19922.25;389
20240821 220300;19923;19923.5;19918.5;19920.25;138
20240821 220400;19919;19920.25;19918;19919.75;103
20240821 220500;19918;19919.75;19917;19917.25;83
20240821 220600;19916.75;19919.25;19912.75;19913.75;195
20240821 220700;19913.75;19923.75;19912.75;19922.5;335
20240821 220800;19922.5;19927;19921.5;19925.75;330
20240821 220900;19925.75;19929.25;19925.25;19925.5;182
20240821 221000;19925.25;19925.25;19921.5;19923.25;97
20240821 221100;19923.5;19926.5;19922.75;19925.5;92
20240821 221200;19925.5;19926;19923.25;19924.75;60
20240821 221300;19925;19928.5;19924.25;19928.25;135
20240821 221400;19927.75;19933.25;19926.5;19933;392
20240821 221500;19932.5;19934;19930.75;19932;226
20240821 221600;19932;19933.25;19929;19930;224
20240821 221700;19930.75;19931;19928.75;19930.75;98
20240821 221800;19931;19932.5;19930;19931.5;82
20240821 221900;19932;19935;19931.25;19934.25;186
20240821 222000;19934;19936;19933;19933.75;158
20240821 222100;19934.25;19937;19934;19936.5;102
20240821 222200;19937;19939.25;19936;19937.75;201
20240821 222300;19938.25;19940;19937.5;19940;131
20240821 222400;19939.5;19940.5;19934.75;19935;335
20240821 222500;19935.25;19936.75;19932.5;19933;313
20240821 222600;19933.5;19936;19933.5;19936;128
20240821 222700;19935.5;19936.5;19934;19936;201
20240821 222800;19936;19938;19935.75;19937.5;218
20240821 222900;19937.5;19937.75;19935.75;19936.75;76
20240821 223000;19937;19938.75;19936.5;19937.25;74
20240821 223100;19937.5;19942.75;19937.5;19939.25;349
20240821 223200;19938.75;19944;19938.5;19942;268
20240821 223300;19942.25;19943;19938.5;19939.75;136
20240821 223400;19939.5;19942.25;19939.25;19940.5;131
20240821 223500;19941;19941.5;19937.5;19937.75;101
20240821 223600;19937.75;19939.75;19937;19937.75;90
20240821 223700;19937.75;19939;19937.75;19938.5;46
20240821 223800;19938;19940.5;19938;19940;105
20240821 223900;19940;19941;19939.5;19940.25;63
20240821 224000;19939.5;19941.5;19939;19940.75;44
20240821 224100;19941;19943;19940.75;19941.5;195
20240821 224200;19941.5;19942.5;19941.25;19941.5;67
20240821 224300;19941.25;19942.5;19939;19940;90
20240821 224400;19939.25;19940.5;19938.5;19940.5;110
20240821 224500;19940.75;19941;19940.25;19940.75;25
20240821 224600;19940.5;19940.5;19935.75;19936.25;156
20240821 224700;19936;19937.25;19934;19935.5;147
20240821 224800;19935.25;19936.75;19935;19936.25;66
20240821 224900;19936.5;19939.25;19936.25;19939;89
20240821 225000;19939.25;19940.5;19938.75;19939.5;57
20240821 225100;19939;19940;19937.5;19939;101
20240821 225200;19939.25;19940;19939.25;19940;35
20240821 225300;19939.75;19942;19939.75;19941.5;87
20240821 225400;19941.25;19942.75;19940.5;19940.75;116
20240821 225500;19940.75;19941.75;19939.75;19941;52
20240821 225600;19941.5;19941.5;19940;19940.25;29
20240821 225700;19940.25;19941;19939.25;19940;53
20240821 225800;19939.5;19940.25;19936.5;19937;104
20240821 225900;19936.5;19937.5;19932.75;19936.75;215
20240821 230000;19937;19937;19935;19935;91
20240821 230100;19935.25;19937.5;19934;19934.25;196
20240821 230200;19934.75;19934.75;19931.75;19933;241
20240821 230300;19932.75;19933.25;19931;19931.25;141
20240821 230400;19931.75;19933;19929.75;19929.75;176
20240821 230500;19929.75;19930.25;19927.75;19929;213
20240821 230600;19929.25;19929.75;19928.5;19929.25;75
20240821 230700;19929;19929.5;19926.75;19928;203
20240821 230800;19927.75;19927.75;19925;19926.5;211
20240821 230900;19926.5;19930.25;19926.25;19930;195
20240821 231000;19929.75;19931.5;19927.75;19928.5;133
20240821 231100;19928.75;19929;19926.5;19928;123
20240821 231200;19928;19929.5;19927.5;19929;87
20240821 231300;19929;19929;19927.25;19927.25;56
20240821 231400;19927.5;19929;19925.5;19928.5;116
20240821 231500;19928.5;19928.75;19927.25;19928.5;51
20240821 231600;19928;19928.75;19927.25;19927.5;38
20240821 231700;19928;19928.25;19926;19926;92
20240821 231800;19926.25;19927;19924;19926.75;434
20240821 231900;19927;19927.75;19925;19927.75;108
20240821 232000;19928;19929;19927;19927.5;81
20240821 232100;19927.25;19929;19926.5;19927.75;157
20240821 232200;19927.25;19927.5;19926.5;19926.5;51
20240821 232300;19927.5;19931.25;19926.75;19929.25;136
20240821 232400;19929.5;19930.25;19928.25;19928.75;104
20240821 232500;19928.75;19930;19927.25;19929;84
20240821 232600;19929;19931.75;19929;19929.25;189
20240821 232700;19929.5;19930.25;19926;19926;111
20240821 232800;19926;19928.5;19926;19928;84
20240821 232900;19928;19928.25;19927;19927.25;23
20240821 233000;19926.75;19928.75;19926.5;19927;92
20240821 233100;19927.25;19927.5;19926;19927.5;53
20240821 233200;19927;19927.75;19926;19927.75;54
20240821 233300;19927.75;19928;19926.5;19927;56
20240821 233400;19927;19929;19926.75;19928.75;29
20240821 233500;19928.75;19928.75;19927.25;19927.5;32
20240821 233600;19927.75;19928.25;19927.25;19927.75;13
20240821 233700;19928;19932.25;19928;19931.25;146
20240821 233800;19931.25;19931.75;19930.5;19930.5;111
20240821 233900;19931.25;19931.5;19929.5;19929.5;74
20240821 234000;19929.5;19931.5;19929.5;19931.25;61
20240821 234100;19931.5;19937.75;19931.5;19937;444
20240821 234200;19937.25;19938;19935;19935.75;164
